Row ID,Order ID,Order Date,Ship Mode,Segment,Region,Category,Sales,Quantity,Discount,Profit
495,CA-2026-100494,2025-05-09,Standard Class,Consumer,West,Office Supplies,71.00435193189617,8,0.0,50.740356971968836
496,CA-2026-100495,2025-05-10,First Class,Home Office,West,Office Supplies,158.2305763974314,14,0.0,-62.46122504347609
497,CA-2026-100496,2025-05-11,First Class,Corporate,South,Furniture,385.06942466621234,9,0.0,47.66007655111807
498,CA-2026-100497,2025-05-12,Same Day,Home Office,East,Office Supplies,810.7698162941696,6,0.2,
499,CA-2026-100498,2025-05-13,Standard Class,Home Office,Central,Furniture,365.53536404904537,14,0.0,-39.66290586117302
500,CA-2026-100499,2025-05-14,Same Day,Home Office,West,Technology,488.1125098178009,3,0.0,229.79393391324314
501,CA-2026-100500,2025-05-15,First Class,Consumer,West,Furniture,235.99524792338698,10,0.8,
502,CA-2026-100501,2025-05-16,Standard Class,Home Office,Central,Technology,456.0711417133579,3,0.2,
503,CA-2026-100502,2025-05-17,Standard Class,Consumer,West,Furniture,388.60679715336585,11,0.7,-47.24855960063361
504,CA-2026-100503,2025-05-18,Same Day,Consumer,South,Technology,123.29638832075888,12,0.0,
505,CA-2026-100504,2025-05-19,First Class,Consumer,South,Office Supplies,205.73509993737102,1,0.0,-154.22216926352752
506,CA-2026-100505,2025-05-20,Standard Class,Corporate,South,Technology,413.3726200235303,11,0.2,-34.604179881672124
507,CA-2026-100506,2025-05-21,Same Day,Consumer,South,Office Supplies,16.78776977576052,13,0.0,
508,CA-2026-100507,2025-05-22,First Class,Consumer,West,Office Supplies,417.6682302924,5,0.0,33.53383478922909
509,CA-2026-100508,2025-05-23,Same Day,Corporate,Central,Technology,53.969697764217486,14,0.2,119.44473755089074
510,CA-2026-100509,2025-05-24,Second Class,Consumer,Central,Furniture,185.73856622277532,4,0.2,84.60061871145516
511,CA-2026-100510,2025-05-25,Standard Class,Home Office,Central,Furniture,417.9238794928524,9,0.0,-217.16593608588923
512,CA-2026-100511,2025-05-26,Second Class,Home Office,Central,Furniture,78.19746648069206,9,0.0,
513,CA-2026-100512,2025-05-27,First Class,Consumer,East,Furniture,75.52688951097741,14,0.0,49.52799406208683
514,CA-2026-100513,2025-05-28,Second Class,Corporate,Central,Furniture,133.86090024964818,5,0.0,
515,CA-2026-100514,2025-05-29,Second Class,Home Office,East,Office Supplies,567.5996936147027,10,0.0,35.712791899094086
516,CA-2026-100515,2025-05-30,First Class,Corporate,East,Furniture,5.110719873463657,4,0.0,37.61898225026924
517,CA-2026-100516,2025-05-31,Same Day,Corporate,South,Office Supplies,584.1281496037103,7,0.0,-46.68487169515636
518,CA-2026-100517,2025-06-01,Second Class,Home Office,East,Office Supplies,46.751960531749035,6,0.8,
519,CA-2026-100518,2025-06-02,Same Day,Corporate,West,Office Supplies,1158.461328268748,4,0.2,
520,CA-2026-100519,2025-06-03,Second Class,Home Office,East,Technology,779.4246004918261,13,0.4,-20.436199269002273
521,CA-2026-100520,2025-06-04,Same Day,Corporate,South,Technology,175.6384668839932,13,0.0,-48.627913575508444
522,CA-2026-100521,2025-06-05,First Class,Home Office,East,Office Supplies,184.7292202542847,10,0.0,-123.26712897396527
523,CA-2026-100522,2025-06-06,Second Class,Consumer,West,Technology,169.2276038713426,2,0.0,34.58364702153839
524,CA-2026-100523,2025-06-07,First Class,Home Office,West,Furniture,257.2685330599461,1,0.0,78.5299436516338
525,CA-2026-100524,2025-06-08,Second Class,Home Office,West,Furniture,28.77601837602795,4,0.0,71.48835960763722
526,CA-2026-100525,2025-06-09,First Class,Home Office,South,Office Supplies,13.290442985110104,4,0.4,101.99252526352343
527,CA-2026-100526,2025-06-10,First Class,Home Office,South,Furniture,19.85867287657323,13,0.2,52.43402100148682
528,CA-2026-100527,2025-06-11,Second Class,Corporate,Central,Office Supplies,151.91107591767147,1,0.2,-33.272549821690355
529,CA-2026-100528,2025-06-12,Second Class,Consumer,South,Office Supplies,85.58492202639594,6,0.0,103.96638644311888
530,CA-2026-100529,2025-06-13,Second Class,Home Office,West,Furniture,248.24143779929062,4,0.7,-115.7517539841935
531,CA-2026-100530,2025-06-14,Standard Class,Corporate,West,Technology,1226.2967405009679,1,0.0,-70.06713825124801
532,CA-2026-100531,2025-06-15,Same Day,Consumer,South,Furniture,127.07170747905111,1,0.0,-76.42000714232447
533,CA-2026-100532,2025-06-16,Standard Class,Consumer,East,Furniture,218.23583979493853,13,0.0,128.00560591393102
534,CA-2026-100533,2025-06-17,Standard Class,Consumer,South,Office Supplies,139.29406640897926,1,0.4,
535,CA-2026-100534,2025-06-18,First Class,Consumer,South,Office Supplies,474.77363546795567,8,0.8,68.73052370449949
536,CA-2026-100535,2025-06-19,Second Class,Home Office,West,Office Supplies,586.3007486935024,10,0.0,127.19298652117972
537,CA-2026-100536,2025-06-20,Same Day,Home Office,Central,Office Supplies,194.77511898430527,8,0.5,-67.92827824119881
538,CA-2026-100537,2025-06-21,First Class,Corporate,West,Technology,921.0197721177234,2,0.5,54.85951198609804
539,CA-2026-100538,2025-06-22,Standard Class,Corporate,Central,Technology,11.97623283373525,11,0.0,
540,CA-2026-100539,2025-06-23,Second Class,Corporate,West,Technology,462.85828418444686,13,0.0,104.6882103884914
541,CA-2026-100540,2025-06-24,First Class,Consumer,South,Office Supplies,353.3520743559772,7,0.0,
542,CA-2026-100541,2025-06-25,Second Class,Consumer,West,Office Supplies,69.91765694670103,14,0.8,
543,CA-2026-100542,2025-06-26,First Class,Home Office,West,Office Supplies,787.716771385155,8,0.0,74.090851856099
544,CA-2026-100543,2025-06-27,Second Class,Consumer,West,Technology,45.09440247818127,8,0.4,
545,CA-2026-100544,2025-06-28,Standard Class,Consumer,South,Office Supplies,289.50719841128836,11,0.0,-46.83451948468017
546,CA-2026-100545,2025-06-29,Same Day,Consumer,South,Furniture,68.68765098490277,10,0.4,
547,CA-2026-100546,2025-06-30,Standard Class,Corporate,South,Furniture,146.13601180877265,11,0.0,-85.84406336416528
548,CA-2026-100547,2025-07-01,Same Day,Corporate,South,Office Supplies,322.49244996972703,13,0.2,
549,CA-2026-100548,2025-07-02,Second Class,Home Office,Central,Furniture,212.14131197800296,7,0.5,40.045963141372894
550,CA-2026-100549,2025-07-03,First Class,Consumer,Central,Furniture,144.43643559631363,5,0.5,80.8905356254632
551,CA-2026-100550,2025-07-04,Standard Class,Consumer,East,Technology,103.75685430507824,1,0.5,46.20668090867255
552,CA-2026-100551,2025-07-05,Same Day,Home Office,South,Office Supplies,462.6141427781244,12,0.0,-174.9561717754367
553,CA-2026-100552,2025-07-06,Standard Class,Consumer,Central,Office Supplies,43.8170114705541,9,0.2,
554,CA-2026-100553,2025-07-07,Same Day,Consumer,West,Technology,145.57485489573608,13,0.0,
555,CA-2026-100554,2025-07-08,Standard Class,Corporate,South,Furniture,590.2212441756003,7,0.0,156.97011076541847
556,CA-2026-100555,2025-07-09,Same Day,Home Office,East,Furniture,472.4565521009037,2,0.2,-88.60545821180861
557,CA-2026-100556,2025-07-10,Same Day,Home Office,East,Office Supplies,194.77511898430527,6,0.0,145.54036094598962
558,CA-2026-100557,2025-07-11,Second Class,Home Office,East,Furniture,365.0381181984898,2,0.2,114.58696436841456
559,CA-2026-100558,2025-07-12,Same Day,Home Office,West,Technology,438.12865188796553,1,0.8,
560,CA-2026-100559,2025-07-13,Second Class,Corporate,Central,Technology,554.3028483639487,14,0.0,-93.2784951267745
561,CA-2026-100560,2025-07-14,Same Day,Corporate,West,Office Supplies,201.59305691836948,7,0.2,55.037021638633824
562,CA-2026-100561,2025-07-15,First Class,Consumer,South,Technology,62.18381585144383,13,0.0,
563,CA-2026-100562,2025-07-16,First Class,Consumer,East,Technology,78.69650361863518,2,0.0,30.248464215820754
564,CA-2026-100563,2025-07-17,First Class,Consumer,West,Office Supplies,92.63582880000523,13,0.0,-28.282759080691832
565,CA-2026-100564,2025-07-18,Same Day,Consumer,West,Technology,230.22893430361555,14,0.7,
566,CA-2026-100565,2025-07-19,Second Class,Corporate,Central,Technology,13.339982559059756,14,0.5,
567,CA-2026-100566,2025-07-20,Second Class,Home Office,Central,Technology,257.6795226561498,2,0.7,
568,CA-2026-100567,2025-07-21,Same Day,Corporate,East,Furniture,118.27846236824792,13,0.8,-36.155774633062535
569,CA-2026-100568,2025-07-22,First Class,Consumer,West,Office Supplies,92.47512931413652,11,0.0,-35.30898169141323
570,CA-2026-100569,2025-07-23,First Class,Corporate,West,Office Supplies,534.019266942155,5,0.0,89.58638390937854
571,CA-2026-100570,2025-07-24,Second Class,Home Office,Central,Office Supplies,159.047643923599,14,0.2,
572,CA-2026-100571,2025-07-25,First Class,Home Office,West,Furniture,194.77511898430527,5,0.0,-7.254472136180919
573,CA-2026-100572,2025-07-26,Standard Class,Corporate,West,Furniture,443.2502465287423,7,0.0,-14.059870690986152
574,CA-2026-100573,2025-07-27,Second Class,Corporate,West,Office Supplies,17.203371187421638,1,0.0,70.01430331138837
575,CA-2026-100574,2025-07-28,First Class,Corporate,Central,Furniture,329.3413281637127,8,0.2,-115.69355696995754
576,CA-2026-100575,2025-07-29,Second Class,Consumer,East,Office Supplies,376.70135446487984,3,0.2,42.3153054747697
577,CA-2026-100576,2025-07-30,Standard Class,Corporate,South,Furniture,194.77511898430527,4,0.0,75.1885971822154
578,CA-2026-100577,2025-07-31,Second Class,Corporate,East,Technology,440.4394473497405,9,0.0,88.02302084176291
579,CA-2026-100578,2025-08-01,Second Class,Corporate,South,Technology,186.24172821073986,4,0.2,-173.67527025024648
580,CA-2026-100579,2025-08-02,Second Class,Home Office,West,Office Supplies,194.77511898430527,10,0.2,-56.13552698089407
581,CA-2026-100580,2025-08-03,Second Class,Home Office,East,Furniture,16.61657798723131,12,0.0,
582,CA-2026-100581,2025-08-04,Standard Class,Consumer,South,Furniture,90.63285690187422,5,0.4,29.988695440921298
583,CA-2026-100582,2025-08-05,Same Day,Consumer,Central,Technology,673.4483226027177,7,0.0,68.0744579767984
584,CA-2026-100583,2025-08-06,Second Class,Home Office,Central,Technology,129.32272621242006,4,0.0,169.67104074459814
585,CA-2026-100584,2025-08-07,Second Class,Home Office,East,Furniture,202.80056735185522,14,0.4,-29.49654803680731
586,CA-2026-100585,2025-08-08,First Class,Home Office,East,Furniture,194.8333266883346,1,0.2,-29.75724983092139
587,CA-2026-100586,2025-08-09,Second Class,Corporate,West,Furniture,228.16252775626097,9,0.0,134.9672018878747
588,CA-2026-100587,2025-08-10,First Class,Corporate,East,Furniture,20.82307933126043,4,0.2,49.65769385303051
589,CA-2026-100588,2025-08-11,Same Day,Home Office,West,Furniture,194.77511898430527,9,0.2,146.76515111879738
590,CA-2026-100589,2025-08-12,Standard Class,Corporate,West,Furniture,326.05024066479046,6,0.4,48.87280030098363
591,CA-2026-100590,2025-08-13,Standard Class,Corporate,Central,Office Supplies,194.77511898430527,1,0.4,
592,CA-2026-100591,2025-08-14,Same Day,Consumer,Central,Furniture,61.90663922937835,12,0.2,
593,CA-2026-100592,2025-08-15,Standard Class,Home Office,South,Technology,7.535465487498153,3,0.0,
594,CA-2026-100593,2025-08-16,Same Day,Home Office,Central,Office Supplies,148.83300373636015,11,0.0,
595,CA-2026-100594,2025-08-17,Same Day,Corporate,Central,Furniture,540.8284166637987,2,0.0,138.85968230870083
596,CA-2026-100595,2025-08-18,Same Day,Home Office,East,Technology,18.324073074749595,9,0.0,204.9362141386381
597,CA-2026-100596,2025-08-19,Standard Class,Consumer,Central,Office Supplies,58.02577719486014,12,0.2,
598,CA-2026-100597,2025-08-20,First Class,Consumer,South,Technology,97.79655205856632,1,0.2,
599,CA-2026-100598,2025-08-21,Same Day,Consumer,East,Furniture,333.9354308019208,13,0.0,-38.00163326536847
600,CA-2026-100599,2025-08-22,Second Class,Home Office,South,Furniture,194.77511898430527,14,0.0,-95.64158167438568
601,CA-2026-100600,2025-08-23,Standard Class,Home Office,Central,Furniture,194.77511898430527,9,0.0,105.00793324175532
602,CA-2026-100601,2025-08-24,Same Day,Home Office,South,Furniture,360.8111103567572,9,0.0,61.768075223940066
603,CA-2026-100602,2025-08-25,Same Day,Home Office,East,Office Supplies,240.16571579873658,8,0.4,
604,CA-2026-100603,2025-08-26,Second Class,Home Office,West,Office Supplies,570.9391903021507,8,0.0,58.73714806329899
605,CA-2026-100604,2025-08-27,First Class,Consumer,South,Technology,430.973893999124,11,0.2,
606,CA-2026-100605,2025-08-28,First Class,Corporate,South,Furniture,77.86015041686322,14,0.7,148.38168598535614
607,CA-2026-100606,2025-08-29,First Class,Consumer,East,Technology,84.17083585676784,12,0.0,
608,CA-2026-100607,2025-08-30,Same Day,Home Office,East,Office Supplies,38.484719135100384,1,0.0,
609,CA-2026-100608,2025-08-31,Same Day,Consumer,South,Furniture,107.73177154137275,11,0.0,104.58028725629282
610,CA-2026-100609,2025-09-01,Same Day,Home Office,Central,Furniture,1928.2098791834794,8,0.2,71.40625524247758
611,CA-2026-100610,2025-09-02,Standard Class,Home Office,South,Office Supplies,194.77511898430527,10,0.2,-26.11697320346189
612,CA-2026-100611,2025-09-03,Second Class,Consumer,East,Office Supplies,67.27193844048051,14,0.0,95.656467491314
613,CA-2026-100612,2025-09-04,Same Day,Home Office,West,Office Supplies,364.3788981844831,3,0.2,
614,CA-2026-100613,2025-09-05,Second Class,Corporate,West,Office Supplies,200.47875396637988,11,0.5,125.38915522958831
615,CA-2026-100614,2025-09-06,Second Class,Home Office,Central,Office Supplies,45.51253911988732,7,0.0,-99.45229397660351
616,CA-2026-100615,2025-09-07,First Class,Corporate,South,Furniture,124.78720226898935,11,0.0,
617,CA-2026-100616,2025-09-08,Standard Class,Corporate,West,Office Supplies,138.80934329545698,1,0.5,-64.51539584261589
618,CA-2026-100617,2025-09-09,Same Day,Home Office,South,Furniture,355.43292711302394,1,0.2,
619,CA-2026-100618,2025-09-10,First Class,Consumer,East,Furniture,10.222003095816362,10,0.5,
620,CA-2026-100619,2025-09-11,First Class,Corporate,West,Office Supplies,83.34217404965422,13,0.2,
621,CA-2026-100620,2025-09-12,Same Day,Consumer,Central,Office Supplies,187.24349158554355,5,0.5,62.06996310184788
622,CA-2026-100621,2025-09-13,Second Class,Corporate,East,Furniture,83.28304663988742,5,0.0,-37.79207768327106
623,CA-2026-100622,2025-09-14,First Class,Home Office,Central,Office Supplies,252.50722502008043,8,0.4,108.1146720813369
624,CA-2026-100623,2025-09-15,Second Class,Home Office,East,Office Supplies,169.38105948144297,7,0.7,20.13256887344072
625,CA-2026-100624,2025-09-16,Standard Class,Corporate,West,Office Supplies,117.24073818557666,8,0.2,59.54209853880381
626,CA-2026-100625,2025-09-17,Second Class,Home Office,Central,Technology,750.0071897761179,6,0.0,-75.75689550152119
627,CA-2026-100626,2025-09-18,Standard Class,Corporate,Central,Furniture,255.02646411746775,6,0.0,-38.93322314273619
628,CA-2026-100627,2025-09-19,Second Class,Home Office,East,Technology,39.79867035155539,2,0.0,-25.863863610108453
629,CA-2026-100628,2025-09-20,First Class,Consumer,Central,Office Supplies,210.29724426731394,6,0.0,
630,CA-2026-100629,2025-09-21,First Class,Home Office,East,Technology,384.36497088553205,5,0.0,187.73770878054893
631,CA-2026-100630,2025-09-22,Standard Class,Consumer,East,Office Supplies,313.1699826845649,13,0.2,
632,CA-2026-100631,2025-09-23,Same Day,Home Office,East,Technology,194.77511898430527,3,0.2,127.68481446576803
633,CA-2026-100632,2025-09-24,Standard Class,Consumer,East,Office Supplies,902.6660929532243,6,0.0,
634,CA-2026-100633,2025-09-25,Standard Class,Home Office,West,Technology,153.92057900586744,8,0.2,-99.41894010922893
635,CA-2026-100634,2025-09-26,Second Class,Consumer,East,Technology,48.29833760365317,9,0.0,
636,CA-2026-100635,2025-09-27,Second Class,Corporate,South,Technology,54.672422942400104,1,0.0,
637,CA-2026-100636,2025-09-28,Standard Class,Corporate,Central,Furniture,30.85032908821837,3,0.0,-138.358838978758
638,CA-2026-100637,2025-09-29,First Class,Consumer,South,Technology,411.7962517011263,3,0.2,61.29989121377975
639,CA-2026-100638,2025-09-30,Second Class,Home Office,West,Furniture,37.53585438100874,11,0.0,
640,CA-2026-100639,2025-10-01,Same Day,Consumer,South,Office Supplies,38.418638472686766,8,0.0,57.94053976051097
641,CA-2026-100640,2025-10-02,Second Class,Home Office,Central,Technology,480.0672590883814,1,0.0,
642,CA-2026-100641,2025-10-03,Second Class,Corporate,South,Office Supplies,110.62894368221153,5,0.5,46.56169931725334
643,CA-2026-100642,2025-10-04,Same Day,Home Office,West,Office Supplies,12.836009065314967,3,0.0,85.77631761503737
644,CA-2026-100643,2025-10-05,Standard Class,Corporate,East,Technology,18.322584819893642,2,0.2,
645,CA-2026-100644,2025-10-06,Same Day,Home Office,South,Furniture,43.337463765226076,8,0.2,
646,CA-2026-100645,2025-10-07,Standard Class,Home Office,West,Technology,65.00674058510279,3,0.4,
647,CA-2026-100646,2025-10-08,Standard Class,Home Office,West,Office Supplies,278.5153107798079,7,0.7,
648,CA-2026-100647,2025-10-09,Standard Class,Consumer,Central,Office Supplies,47.793860541883525,12,0.0,-73.5596298762426
649,CA-2026-100648,2025-10-10,Same Day,Consumer,Central,Technology,194.77511898430527,11,0.0,
650,CA-2026-100649,2025-10-11,Standard Class,Corporate,South,Furniture,366.7438339495761,1,0.5,-71.2810919296513
651,CA-2026-100650,2025-10-12,First Class,Corporate,East,Furniture,282.96639459619394,6,0.0,-21.743038198943225
652,CA-2026-100651,2025-10-13,Same Day,Consumer,West,Office Supplies,147.87588895759308,3,0.2,54.40539215634665
653,CA-2026-100652,2025-10-14,First Class,Corporate,South,Office Supplies,204.2437575488252,8,0.2,54.834173924612685
654,CA-2026-100653,2025-10-15,Standard Class,Consumer,West,Furniture,98.4858037621946,6,0.2,-69.78300664256294
655,CA-2026-100654,2025-10-16,Second Class,Home Office,West,Technology,169.68664147298716,12,0.7,
656,CA-2026-100655,2025-10-17,Standard Class,Corporate,East,Office Supplies,181.64558182049672,2,0.8,127.43330047702437
657,CA-2026-100656,2025-10-18,First Class,Corporate,East,Furniture,127.4443708796288,6,0.4,69.64001177339411
658,CA-2026-100657,2025-10-19,First Class,Consumer,South,Office Supplies,597.6416119310163,7,0.0,227.50650393485418
659,CA-2026-100658,2025-10-20,Same Day,Corporate,East,Technology,9.048063705499786,5,0.5,
660,CA-2026-100659,2025-10-21,Second Class,Corporate,East,Furniture,386.0115338642515,3,0.0,134.4293068559939
661,CA-2026-100660,2025-10-22,Same Day,Home Office,South,Office Supplies,38.206576383164446,4,0.0,-118.78685504558018
662,CA-2026-100661,2025-10-23,First Class,Corporate,East,Technology,404.3123247463985,4,0.5,96.38603516334226
663,CA-2026-100662,2025-10-24,Standard Class,Home Office,Central,Office Supplies,244.22084161021922,6,0.0,
664,CA-2026-100663,2025-10-25,Second Class,Consumer,West,Technology,468.32058101364163,10,0.0,-35.09818035382496
665,CA-2026-100664,2025-10-26,Standard Class,Corporate,West,Technology,194.77511898430527,1,0.0,36.80153405325285
666,CA-2026-100665,2025-10-27,Standard Class,Home Office,West,Furniture,209.66662272337769,11,0.5,114.52115346114836
667,CA-2026-100666,2025-10-28,Second Class,Consumer,West,Technology,178.8313278725459,4,0.2,70.08315910042116
668,CA-2026-100667,2025-10-29,Same Day,Corporate,South,Office Supplies,311.20820313193553,10,0.2,-67.847380134206
669,CA-2026-100668,2025-10-30,Standard Class,Consumer,West,Technology,196.04833530810134,13,0.0,94.24589135926203
670,CA-2026-100669,2025-10-31,First Class,Corporate,West,Technology,199.53173773773275,4,0.4,
671,CA-2026-100670,2025-11-01,Standard Class,Consumer,West,Furniture,145.35257459116855,10,0.4,41.66831189642862
672,CA-2026-100671,2025-11-02,Second Class,Consumer,West,Technology,97.34396649596886,1,0.0,-10.335006747713422
673,CA-2026-100672,2025-11-03,Second Class,Home Office,Central,Technology,169.57262922580003,9,0.0,-1.886625173562571
674,CA-2026-100673,2025-11-04,Second Class,Consumer,West,Office Supplies,36.53040218495241,4,0.0,
675,CA-2026-100674,2025-11-05,Same Day,Corporate,Central,Furniture,819.3608912037749,7,0.8,-84.01937198158979
676,CA-2026-100675,2025-11-06,Standard Class,Corporate,South,Furniture,318.3001842487777,12,0.2,214.5195074276933
677,CA-2026-100676,2025-11-07,Same Day,Home Office,East,Furniture,766.5833818002814,14,0.7,-162.10860692944962
678,CA-2026-100677,2025-11-08,Same Day,Corporate,West,Technology,194.77511898430527,3,0.0,-39.76676832548571
679,CA-2026-100678,2025-11-09,Second Class,Corporate,East,Furniture,533.696765243501,10,0.4,57.021188994174096
680,CA-2026-100679,2025-11-10,Second Class,Corporate,East,Technology,418.5957244367158,12,0.4,78.43141664353098
681,CA-2026-100680,2025-11-11,Same Day,Consumer,South,Technology,287.64373307923273,3,0.2,9.952427942829486
682,CA-2026-100681,2025-11-12,Standard Class,Consumer,East,Office Supplies,250.22677140028807,14,0.8,14.260929699845759
683,CA-2026-100682,2025-11-13,First Class,Corporate,Central,Office Supplies,100.1503221538291,8,0.0,61.055008532761654
684,CA-2026-100683,2025-11-14,Same Day,Home Office,East,Office Supplies,428.7636360401764,8,0.0,-3.106947745768032
685,CA-2026-100684,2025-11-15,Standard Class,Consumer,East,Office Supplies,179.04567651718511,11,0.2,159.3181257934906
686,CA-2026-100685,2025-11-16,Second Class,Home Office,East,Office Supplies,23.382459105021955,12,0.4,
687,CA-2026-100686,2025-11-17,Second Class,Corporate,West,Technology,98.80545574430592,1,0.2,107.28243510056346
688,CA-2026-100687,2025-11-18,Standard Class,Corporate,West,Technology,689.4873084352159,10,0.0,-76.6156723370417
689,CA-2026-100688,2025-11-19,First Class,Consumer,Central,Furniture,480.4163425537109,2,0.2,12.061157559429713
690,CA-2026-100689,2025-11-20,Second Class,Corporate,Central,Technology,1008.0395502830536,8,0.0,-10.046594872070369
691,CA-2026-100690,2025-11-21,Second Class,Consumer,West,Technology,252.21090904213662,1,0.0,-80.56013756894657
692,CA-2026-100691,2025-11-22,Second Class,Corporate,Central,Office Supplies,76.09191717045208,12,0.2,
693,CA-2026-100692,2025-11-23,Standard Class,Corporate,West,Technology,49.42756619363061,8,0.4,-33.76457577798165
694,CA-2026-100693,2025-11-24,Same Day,Consumer,South,Office Supplies,56.729733966897314,8,0.0,85.5403829850237
695,CA-2026-100694,2025-11-25,Second Class,Consumer,East,Furniture,9.998554290636395,2,0.0,-87.01915628943317
696,CA-2026-100695,2025-11-26,Same Day,Consumer,East,Furniture,128.85379055359624,4,0.0,191.9040612841821
697,CA-2026-100696,2025-11-27,First Class,Corporate,Central,Technology,58.121288746284826,6,0.0,-69.63326585920618
698,CA-2026-100697,2025-11-28,Second Class,Corporate,West,Furniture,137.61063777046832,12,0.4,41.9302337200436
699,CA-2026-100698,2025-11-29,Second Class,Home Office,West,Technology,688.3205871841147,11,0.7,99.18593103880676
700,CA-2026-100699,2025-11-30,First Class,Consumer,Central,Furniture,145.76677587919104,9,0.0,-37.064043020011276
701,CA-2026-100700,2025-12-01,Second Class,Corporate,West,Office Supplies,530.9017921068219,8,0.4,105.24686434329506
702,CA-2026-100701,2025-12-02,Same Day,Corporate,South,Office Supplies,237.5370553614243,12,0.5,-102.91835978004161
703,CA-2026-100702,2025-12-03,Standard Class,Consumer,East,Office Supplies,75.96619345775079,8,0.5,165.21176991825604
704,CA-2026-100703,2025-12-04,Same Day,Home Office,Central,Office Supplies,114.95776230126114,7,0.0,21.41492649657583
705,CA-2026-100704,2025-12-05,Standard Class,Consumer,Central,Technology,26.9127687940676,14,0.8,-39.64114079688796
706,CA-2026-100705,2025-12-06,Standard Class,Home Office,West,Furniture,106.41475432533814,13,0.0,-9.91817724274345
707,CA-2026-100706,2025-12-07,Same Day,Corporate,Central,Technology,287.9447784021061,9,0.0,100.89192693927194
708,CA-2026-100707,2025-12-08,Same Day,Home Office,South,Office Supplies,23.71081639261448,2,0.0,-38.445529185043824
709,CA-2026-100708,2025-12-09,Same Day,Corporate,West,Technology,62.479552041385475,3,0.0,
710,CA-2026-100709,2025-12-10,Same Day,Consumer,West,Furniture,125.09069164319897,10,0.0,
711,CA-2026-100710,2025-12-11,First Class,Consumer,West,Technology,1010.0348428494735,8,0.0,-97.6962112769968
712,CA-2026-100711,2025-12-12,Second Class,Consumer,West,Furniture,389.118693343788,14,0.0,202.05439079418156
713,CA-2026-100712,2025-12-13,Standard Class,Home Office,South,Technology,335.5828262189684,6,0.5,-36.63945912147233
714,CA-2026-100713,2025-12-14,Same Day,Corporate,West,Furniture,35.878563461992805,10,0.5,103.16167861804036
715,CA-2026-100714,2025-12-15,Same Day,Consumer,Central,Furniture,384.66619968123734,9,0.0,40.94700836477726
716,CA-2026-100715,2025-12-16,Same Day,Consumer,South,Office Supplies,389.59207980881683,10,0.5,-78.45340504819681
717,CA-2026-100716,2025-12-17,First Class,Corporate,East,Furniture,234.76281943448794,4,0.5,19.404529078727062
718,CA-2026-100717,2025-12-18,Same Day,Consumer,East,Office Supplies,1165.5047605125733,8,0.4,98.4002779310748
719,CA-2026-100718,2025-12-19,Same Day,Corporate,Central,Office Supplies,103.35470394990797,10,0.0,1.1738664913693455
720,CA-2026-100719,2025-12-20,Same Day,Corporate,Central,Office Supplies,713.7115741773633,3,0.2,
721,CA-2026-100720,2025-12-21,Second Class,Corporate,South,Technology,620.4864154786849,3,0.7,122.15153927818639
722,CA-2026-100721,2025-12-22,First Class,Corporate,East,Technology,7.88676782796343,8,0.2,111.89148546583293
723,CA-2026-100722,2025-12-23,Same Day,Corporate,East,Technology,154.51222238007438,5,0.0,-25.965677227299693
724,CA-2026-100723,2025-12-24,Standard Class,Home Office,East,Technology,949.2008087305962,3,0.2,
725,CA-2026-100724,2025-12-25,Standard Class,Consumer,East,Furniture,32.208681047688316,10,0.2,
726,CA-2026-100725,2025-12-26,Standard Class,Home Office,East,Furniture,194.77511898430527,11,0.2,39.62409406667204
727,CA-2026-100726,2025-12-27,First Class,Consumer,West,Technology,970.3028528730188,1,0.0,74.57867135323555
728,CA-2026-100727,2025-12-28,First Class,Home Office,Central,Furniture,207.69873240154007,3,0.0,-197.15714047604476
729,CA-2026-100728,2025-12-29,Standard Class,Corporate,West,Furniture,57.623259071616246,12,0.5,19.18867983882497
730,CA-2026-100729,2025-12-30,Same Day,Consumer,East,Office Supplies,223.17807301610333,9,0.5,35.80892253231844
731,CA-2026-100730,2025-12-31,First Class,Consumer,South,Office Supplies,62.17743280707057,5,0.0,-7.754425631555158
732,CA-2026-100731,2026-01-01,Standard Class,Home Office,South,Office Supplies,188.33831145843607,12,0.8,149.12738390158788
733,CA-2026-100732,2026-01-02,Standard Class,Home Office,East,Office Supplies,24.231659268322677,10,0.0,62.17800742508709
734,CA-2026-100733,2026-01-03,Same Day,Consumer,East,Furniture,237.52305216142403,2,0.2,
735,CA-2026-100734,2026-01-04,Second Class,Home Office,South,Technology,186.82595280939017,7,0.4,-1.5960520350232237
736,CA-2026-100735,2026-01-05,First Class,Home Office,West,Furniture,194.77511898430527,2,0.5,113.7477492506925
737,CA-2026-100736,2026-01-06,Same Day,Home Office,West,Furniture,254.0368082350652,4,0.7,183.50663945275195
738,CA-2026-100737,2026-01-07,Standard Class,Corporate,East,Furniture,204.4082799876426,12,0.0,151.1693449272661
739,CA-2026-100738,2026-01-08,Standard Class,Corporate,West,Office Supplies,297.6174615805262,7,0.5,
740,CA-2026-100739,2026-01-09,Same Day,Home Office,South,Office Supplies,43.85426179156936,4,0.0,-5.367607754238097
741,CA-2026-100740,2026-01-10,First Class,Home Office,West,Office Supplies,231.18916472954928,7,0.4,
742,CA-2026-100741,2026-01-11,Second Class,Corporate,East,Technology,52.21892795190758,7,0.4,68.92545350763277
